source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_segment_id,raw_pelvis_mid_x,raw_pelvis_mid_y,path_input_center_x,path_input_center_y,center_status,roi_center_x,roi_center_y,roi_x,roi_y,roi_width,roi_height,translation_camera_motion_status,translation_camera_motion_method,translation_background_dx_px,translation_background_dy_px,translation_background_feature_count,translation_camera_motion_residual_px,translation_affine_scale,translation_affine_inlier_fraction,affine_camera_motion_status,affine_camera_motion_method,affine_background_dx_px,affine_background_dy_px,affine_background_feature_count,affine_camera_motion_residual_px,affine_affine_scale,affine_affine_inlier_fraction,translation_raw_dx,translation_raw_dy,translation_compensated_dx,translation_compensated_dy,translation_compensated_x,translation_compensated_y,translation_projected_heading_deg,translation_normalized_projected_speed_per_s,translation_path_segment_id,translation_path_status,translation_path_rejection_reason,affine_raw_dx,affine_raw_dy,affine_compensated_dx,affine_compensated_dy,affine_compensated_x,affine_compensated_y,affine_projected_heading_deg,affine_normalized_projected_speed_per_s,affine_path_segment_id,affine_path_status,affine_path_rejection_reason,chosen_raw_dx,chosen_raw_dy,chosen_compensated_dx,chosen_compensated_dy,chosen_compensated_x,chosen_compensated_y,chosen_projected_heading_deg,chosen_normalized_projected_speed_per_s,chosen_path_segment_id,chosen_path_status,chosen_path_rejection_reason,chosen_path_validation_status,chosen_path_validation_reason
15,0,500.0,VALID_TARGET,,1,892.87109375,321.39500427246094,892.87109375,313.36048889160156,SUPPORTED,881.5564202334631,359.00107834074703,696.2801556420234,3.6323886510024996,370.5525291828794,710.7373793794891,INSUFFICIENT_EVIDENCE,translation_median_sparse_flow,0.0,0.0,0,,,,INSUFFICIENT_EVIDENCE,partial_affine_ransac_sparse_flow,0.0,0.0,0,,,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,SUPPORTED,
16,1,533.3333333333334,VALID_TARGET,,1,891.3628311157227,313.36048889160156,891.1801795959473,316.20677947998047,SUPPORTED,877.0739299610896,358.77803693235217,693.5539627278313,3.5686625343182454,367.0399344665165,710.4187487960678,SUPPORTED,translation_median_sparse_flow,0.9371490478515625,0.9412384033203125,344,6.347479820251465,,,SUPPORTED,partial_affine_ransac_sparse_flow,-1.474387180120314,-2.023332744451389,99,0.7822017439172273,1.0106471331449083,0.2877906976744186,-1.6909141540527344,2.8462905883789062,-2.628063201904297,1.9050521850585938,-2.628063201904297,1.9050521850585938,-144.0620844801783,0.5706147914030781,path_segment_001,SUPPORTED,,-1.6909141540527344,2.8462905883789062,-6.4859312952170285,-7.5437840579887165,-6.4859312952170285,-7.5437840579887165,130.68800759098676,1.7489254257933045,path_segment_001,SUPPORTED,,-1.6909141540527344,2.8462905883789062,-6.4859312952170285,-7.5437840579887165,-6.4859312952170285,-7.5437840579887165,130.68800759098676,1.7489254257933045,path_segment_001,SUPPORTED,,SUPPORTED,
17,2,566.6666666666666,VALID_TARGET,,1,893.0544738769531,305.13661193847656,889.4892654418945,317.219482421875,SUPPORTED,872.591439688716,358.55499552395725,690.8277698136392,3.5049364176339908,363.52733975015366,710.1001182126465,SUPPORTED,translation_median_sparse_flow,1.4111328125,-5.340576171875e-05,346,5.096138000488281,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.4863134498538959,-0.10789882251107352,128,0.9381520200256779,1.0004204704916815,0.3699421965317919,-1.6909141540527344,1.0127029418945312,-3.1020469665527344,1.01275634765625,-5.730110168457031,2.9178085327148438,-161.91917422235863,0.5736512752196483,path_segment_001,SUPPORTED,,-1.6909141540527344,1.0127029418945312,-2.02504538252731,-0.493426632111607,-8.510976677744338,-8.037210690100324,166.30604170676176,0.36640822751807295,path_segment_001,SUPPORTED,,-1.6909141540527344,1.0127029418945312,-2.02504538252731,-0.493426632111607,-8.510976677744338,-8.037210690100324,166.30604170676176,0.36640822751807295,path_segment_001,SUPPORTED,,SUPPORTED,
18,3,600.0,VALID_TARGET,,1,884.6892852783203,319.0530700683594,884.6892852783203,313.84898376464844,SUPPORTED,868.1089494163425,358.3319541155624,688.1015768994471,3.4412103009497366,360.01474503379075,709.7814876292252,SUPPORTED,translation_median_sparse_flow,2.4897804260253906,0.15529727935791016,344,5.182811737060547,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.07484540167837496,-0.09371681952754012,123,0.8930482928873823,1.0023632051561726,0.35755813953488375,-4.799980163574219,-3.3704986572265625,-7.289760589599609,-3.5257959365844727,-13.01987075805664,-0.6079874038696289,154.1886100338137,1.4235249617110526,path_segment_001,SUPPORTED,,-4.799980163574219,-3.3704986572265625,-6.458334109301177,-5.476693930036447,-14.969310787045515,-13.51390462013677,139.7019181241021,1.4886028528617057,path_segment_001,SUPPORTED,,-4.799980163574219,-3.3704986572265625,-6.458334109301177,-5.476693930036447,-14.969310787045515,-13.51390462013677,139.7019181241021,1.4886028528617057,path_segment_001,SUPPORTED,,SUPPORTED,
19,4,633.3333333333333,VALID_TARGET,,1,878.5146331787109,318.9855041503906,879.9112548828125,313.7433624267578,SUPPORTED,863.626459143969,358.10891270716746,685.375383985255,3.377484184265482,356.5021503174279,709.462857045804,SUPPORTED,translation_median_sparse_flow,2.859638214111328,0.9287528991699219,344,4.893369674682617,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.6504565310021619,0.5513177480148322,118,0.8680231045299958,1.0037780012807813,0.3430232558139535,-4.7780303955078125,-0.105621337890625,-7.637668609619141,-1.0343742370605469,-20.65753936767578,-1.6423616409301758,172.28732220935828,1.3549207781717714,path_segment_001,SUPPORTED,,-4.7780303955078125,-0.105621337890625,-8.018087104005076,-0.29321103889452615,-22.98739789105059,-13.807115659031297,177.90570092122263,1.4104813261582287,path_segment_001,SUPPORTED,,-4.7780303955078125,-0.105621337890625,-8.018087104005076,-0.29321103889452615,-22.98739789105059,-13.807115659031297,177.90570092122263,1.4104813261582287,path_segment_001,SUPPORTED,,SUPPORTED,
20,5,666.6666666666666,VALID_TARGET,,1,879.9112548828125,313.7433624267578,878.5146331787109,313.7433624267578,SUPPORTED,859.1439688715953,357.8858712987726,682.6491910710629,3.3137580675812277,352.989555601065,709.1442264623828,SUPPORTED,translation_median_sparse_flow,3.13690185546875,-0.0608673095703125,346,5.969995975494385,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.010027350837748824,0.8784173910999523,103,0.6232237904391912,0.9993339317221261,0.2976878612716763,-1.3966217041015625,0.0,-4.5335235595703125,0.0608673095703125,-25.191062927246094,-1.5814943313598633,-179.23079027200458,0.7970423477315405,path_segment_001,SUPPORTED,,-1.3966217041015625,0.0,-1.9899294772870917,2.6865598016432273,-24.977327368337683,-11.12055585738807,-126.52727416633851,0.5877291370409735,path_segment_001,SUPPORTED,,-1.3966217041015625,0.0,-1.9899294772870917,2.6865598016432273,-24.977327368337683,-11.12055585738807,-126.52727416633851,0.5877291370409735,path_segment_001,SUPPORTED,,SUPPORTED,
21,6,700.0,VALID_TARGET,,1,870.4560241699219,309.11729431152344,870.8002700805664,312.8704833984375,SUPPORTED,854.6614785992218,357.66282989037774,679.9229981568708,3.2500319508969735,349.47696088470207,708.8255958789615,SUPPORTED,translation_median_sparse_flow,3.4702911376953125,-0.002254486083984375,345,6.562729835510254,,,SUPPORTED,partial_affine_ransac_sparse_flow,1.0178353995363008,1.8272249956913311,97,1.139053397491073,0.9934891882727338,0.2811594202898551,-7.714363098144531,-0.8728790283203125,-11.184654235839844,-0.8706245422363281,-36.37571716308594,-2.4521188735961914,175.54901523477488,1.972153505232286,path_segment_001,SUPPORTED,,-7.714363098144531,-0.8728790283203125,-5.466643502559009,6.3022466181557775,-30.443970870896692,-4.818309239232292,-130.93875692439505,1.4666240797482755,path_segment_001,SUPPORTED,,-7.714363098144531,-0.8728790283203125,-5.466643502559009,6.3022466181557775,-30.443970870896692,-4.818309239232292,-130.93875692439505,1.4666240797482755,path_segment_001,SUPPORTED,,SUPPORTED,
22,7,733.3333333333333,VALID_TARGET,,1,869.736213684082,310.74781799316406,870.571662902832,312.8704833984375,SUPPORTED,850.1789883268483,357.4397884819828,677.1968052426787,3.1863058342127193,345.9643661683392,708.5069652955402,UNSTABLE_TRANSFORM,translation_median_sparse_flow,3.1958160400390625,0.0451202392578125,337,9.25511646270752,,,SUPPORTED,partial_affine_ransac_sparse_flow,1.3046224542766947,1.4530260958975816,88,0.9937725467359966,0.9925145350247978,0.26112759643916916,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,-0.228607177734375,0.0,2.990796322731512,6.496704003229468,-27.45317454816518,1.6783947639971757,-65.2807395516575,1.2572967655494118,path_segment_001,SUPPORTED,,-0.228607177734375,0.0,2.990796322731512,6.496704003229468,-27.45317454816518,1.6783947639971757,-65.2807395516575,1.2572967655494118,path_segment_001,SUPPORTED,,SUPPORTED,
23,8,766.6666666666667,VALID_TARGET,,1,870.571662902832,313.04278564453125,869.8908538818359,313.04278564453125,SUPPORTED,845.6964980544748,357.21674707358795,674.4706123284866,3.1225797175284646,342.4517714519763,708.188334712119,SUPPORTED,translation_median_sparse_flow,0.938018798828125,-0.577178955078125,339,6.829492568969727,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.26690137305310224,0.3702797529713643,117,0.7378181794911212,0.9981560548224397,0.34513274336283184,,,,,0.0,0.0,,,path_segment_002,SUPPORTED,,-0.6808090209960938,0.17230224609375,-0.055244499398440894,2.369541071273545,-27.50841904756362,4.047935835270721,-91.33557648502594,0.4166665360822975,path_segment_001,SUPPORTED,,-0.6808090209960938,0.17230224609375,-0.055244499398440894,2.369541071273545,-27.50841904756362,4.047935835270721,-91.33557648502594,0.4166665360822975,path_segment_001,SUPPORTED,,SUPPORTED,
24,9,800.0,VALID_TARGET,,1,870.4060211181641,314.5093688964844,869.164436340332,314.5086364746094,SUPPORTED,841.2140077821011,356.99370566519303,671.7444194142945,3.0588536008442104,338.9391767356134,707.8697041286977,SUPPORTED,translation_median_sparse_flow,2.279327392578125,-0.011945724487304688,340,6.833950996398926,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.14189869253713935,0.06405774402780337,109,0.3831719707622758,0.9998174335872032,0.3205882352941177,-0.7264175415039062,1.465850830078125,-3.0057449340820312,1.4777965545654297,-3.0057449340820312,1.4777965545654297,-153.81862288635216,0.5888050900474165,path_segment_002,SUPPORTED,,-0.7264175415039062,1.465850830078125,-0.7643007316388548,2.4014416401345215,-28.272719779202475,6.449377475405242,-107.65457993039115,0.44302689160735303,path_segment_001,SUPPORTED,,-0.7264175415039062,1.465850830078125,-0.7643007316388548,2.4014416401345215,-28.272719779202475,6.449377475405242,-107.65457993039115,0.44302689160735303,path_segment_001,SUPPORTED,,SUPPORTED,
