frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
17,17,12,566.6666666666666,VALID_TARGET,,True,1,3,0,True,False,False,False,813.8331069946289,449.76078033447266,834.2743911743164,331.2602005004883,4.101370669211639,6.944444441859003,120.25071109937457,0.04437783503812373,730.6660766601562,284.01912689208984,140.68479919433594,311.7164993286133,801.0084762573242,439.8773765563965,341.9932582347728,0.12817737417391636,784.4650949874114,469.21221816607226,33.678129343929854,0.05829696659222404,1.0,True
18,18,13,600.0,VALID_TARGET,,True,1,4,0,True,False,False,False,820.7106781005859,437.74007415771484,837.8442306518555,324.3285484313965,13.849128539566612,7.796893888103195,114.69844284295444,0.04477305596566168,738.0105514526367,293.9341583251953,132.26508331298828,281.88673400878906,804.1430931091309,434.87752532958984,311.3746667183018,0.24690592173235149,785.3147173266194,469.3161411379806,39.24953494508444,0.06773984408357774,1.0,True
19,19,14,633.3333333333333,VALID_TARGET,,True,1,3,0,True,False,False,False,825.4678955078125,456.8087844848633,846.5897216796875,341.3852958679199,19.653163384053897,19.168104925402496,117.34016049648372,0.02130260406819816,717.3144378662109,289.2311019897461,154.225830078125,315.21878814697266,794.4273529052734,446.8404960632324,350.9251929744183,0.3189323432795032,786.1643396658275,469.42006410988887,24.04400717369815,0.04137420383689018,1.0,True
20,20,15,666.6666666666666,VALID_TARGET,,True,1,5,0,True,False,False,False,845.1977996826172,455.8189163208008,854.5691833496094,338.37839126586914,19.754719884857895,8.527208442836763,117.813835168082,0.003819675419404158,715.5229873657227,289.2302932739258,156.05011749267578,312.4437789916992,793.5480461120605,445.4521827697754,349.24597950454876,0.01354104578391467,787.0139620050355,469.5239870817972,24.942855048168582,0.04279406574074673,1.0,True
21,21,16,700.0,VALID_TARGET,,True,1,6,0,True,False,False,False,845.865364074707,456.0163803100586,856.7083053588867,340.9078559875488,0.6961567672872915,3.312708068755356,115.61808572796036,0.01770635135567503,719.6298675537109,292.5713195800781,157.16534423828125,309.0889892578125,798.2125396728516,447.1158142089844,346.7519988550226,0.020111264449334892,787.8635843442436,469.62791005370553,24.776911343334046,0.04238387112512716,1.0,True
22,22,17,733.3333333333333,VALID_TARGET,,True,1,3,0,True,False,False,False,844.1278228759766,451.10557556152344,861.2478179931641,337.58353424072266,5.2091316642528005,5.626570006068087,114.80569715155309,0.006551037795280963,693.0242652893066,294.70250701904297,176.41369247436523,299.2698440551758,781.2311115264893,444.33742904663086,347.3963592976316,0.005196072096414362,788.7132066834516,469.73183302561387,26.473713403782778,0.04515292438302216,1.0,True
23,23,18,766.6666666666667,VALID_TARGET,,True,1,2,0,True,False,False,False,856.0167770385742,443.5022277832031,882.9987030029297,313.01660537719727,14.112339583443866,32.81211655004236,133.24609556541873,0.1487019272273847,712.7460403442383,274.9430503845215,180.97478485107422,319.6214942932129,803.2334327697754,434.75379753112793,367.30065663720086,0.1605066934061104,789.5628290226597,469.83575599752214,37.65141719309464,0.06402822051334744,1.0,True
24,24,19,800.0,VALID_TARGET,,True,1,4,0,True,False,False,False,853.2229919433594,439.51937103271484,881.8825149536133,312.01929092407227,4.865016243873671,1.4968339519962734,130.6814397184449,0.02068118370117384,704.1956939697266,270.2378959655762,196.14710998535156,321.83488845825195,802.2692489624023,431.15534019470215,376.89704719530647,0.07738454117911012,790.4124513618677,469.9396789694305,40.55623976076848,0.06876515173582716,1.0,True
25,25,20,833.3333333333334,VALID_TARGET,,True,1,2,0,True,False,False,False,874.5618515014648,435.4591369628906,890.1113662719727,315.83087158203125,21.72170407547047,9.06874528982879,120.63461065395602,0.08101684198375282,724.5783424377441,276.82880783081055,174.29685592651367,306.5708198547363,811.726770401001,430.1142177581787,352.6543088809111,0.19549154132749835,806.3501945525293,468.90910949800633,39.16568897593038,0.06809947152748799,1.0,True
26,26,21,866.6666666666667,VALID_TARGET,,True,1,2,0,True,False,False,False,875.3846664428711,432.0917053222656,901.6552200317383,309.6339111328125,3.4664997161522675,13.102018105468959,125.24397527870154,0.0371695549960575,761.794792175293,269.2898178100586,142.10408782958984,307.54822540283203,832.8468360900879,423.0639305114746,338.79120815970265,0.11179095745789273,822.2879377431907,467.8785400265821,46.04171543602246,0.08205336109605856,1.0,True
27,27,22,900.0,VALID_TARGET,,True,1,2,0,True,False,False,False,877.2355575561523,430.9632263183594,916.7208480834961,311.8936004638672,2.1677783040432774,15.234150598795926,125.44586070954074,0.00162798828805925,773.4890327453613,266.409610748291,147.1906852722168,316.17589950561523,847.0843753814697,424.49756050109863,348.7582217799169,0.08037321649802442,838.2256809338521,466.847970555158,43.2670047387524,0.07898146242488846,1.0,True
28,28,23,933.3333333333334,VALID_TARGET,,True,1,1,0,False,False,False,False,894.7911987304688,418.36346435546875,917.8342590332031,307.7076759338379,21.609130907161884,4.331471818450225,113.0295808155024,0.10012390772695276,820.8053894042969,266.32384490966797,121.46745300292969,278.9667739868164,881.5391159057617,405.8072319030762,304.2643638805413,0.35879498213246985,854.1634241245135,465.8174010837338,65.9594489485248,0.12322979431388228,1.0,True
29,29,24,966.6666666666666,VALID_TARGET,,True,1,2,0,True,False,False,False,902.7068939208984,417.2592086791992,925.8779373168945,296.86774826049805,7.9923470236448795,13.498325536701495,122.60098284192841,0.07718303561854997,837.0555191040039,257.6740493774414,121.69254302978516,304.2578659057617,897.9017906188965,409.80298233032227,327.6918125229628,0.18891710932499148,864.3237354085603,466.40629792454763,65.81353301539023,0.1236700058291583,1.0,True
30,30,25,1000.0,VALID_TARGET,,True,1,1,0,False,False,False,False,919.5985794067383,380.9142074584961,932.4204254150391,289.9992141723633,40.07852482671292,9.48582685031896,91.81468150180642,0.24825832060314368,866.0428009033203,260.0337219238281,92.07722473144531,283.1200256347656,912.081413269043,401.59373474121094,297.7165837330454,0.24171789513999475,874.484046692607,466.9951947653614,75.43813986819572,0.14251766978540817,1.0,True
31,31,26,1033.3333333333335,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,2,0,True,False,False,True,928.3752822875977,393.20386505126953,934.2158203125,290.270450592041,15.101860720007288,1.8157676154145845,103.09898009512821,0.0909956992563948,872.4606323242188,256.18156814575195,88.18293762207031,324.8108329772949,916.5521011352539,418.5869846343994,336.5684294568671,0.3132982382381298,884.6443579766537,467.5840916061752,58.470681243498746,0.11100852691695243,1.0,True
32,32,27,1066.6666666666667,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,,3,1,True,True,True,True,824.3602380752563,438.9102096557617,819.4553923606873,297.24999618530273,113.61425685009742,114.97247444658927,141.74510076887927,0.3116392875615844,817.5856399536133,254.72753524780273,61.86537170410156,337.58911514282227,848.5183258056641,423.52209281921387,343.21091893906924,0.05356451446560876,894.8046692607004,468.17298844698905,64.31273645865224,0.12264833095122174,1.0,True
33,33,28,1100.0,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,,1,0,False,False,True,True,958.8272933959961,411.36817932128906,956.8205795288086,287.3752746582031,137.25870610484384,137.7196600742638,124.00914203127881,0.14302138090050584,888.9590606689453,256.7590522766113,88.52041625976562,320.2770195007324,933.2192687988281,416.89756202697754,332.2848677190623,0.08810682052175711,904.964980544747,468.7618852878029,59.061094064096835,0.11308713199192093,1.0,True
34,34,29,1133.3333333333333,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,,2,0,True,True,True,True,1030.930923461914,424.6202392578125,1009.4810638427734,312.2734832763672,73.31132628212342,58.24987039105715,114.37609040894543,0.07768017312710412,908.9938125610352,274.4441604614258,152.34256744384766,290.66597747802734,985.165096282959,419.77714920043945,328.1691154247157,0.033189103859040184,958.7548638132296,464.3403492198196,51.801343371310665,0.09620291052833928,1.0,True
35,35,30,1166.6666666666667,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,,3,1,True,True,True,True,953.531867980957,414.12528228759766,966.5580673217773,314.1141548156738,78.10734863731406,42.96244525230211,100.8558748287485,0.10902595856027074,899.7949676513672,277.5256156921387,69.81077575683594,288.0856819152832,934.7003555297852,421.5684566497803,296.42352223864583,0.2559939748479405,949.4341300722624,463.4754947791047,44.42166089917396,0.08251551089880822,1.0,True
