source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,valid_segment_id,raw_pelvis_mid_x,raw_pelvis_mid_y,path_input_center_x,path_input_center_y,center_status,roi_center_x,roi_center_y,roi_x,roi_y,roi_width,roi_height,translation_camera_motion_status,translation_camera_motion_method,translation_background_dx_px,translation_background_dy_px,translation_background_feature_count,translation_camera_motion_residual_px,translation_affine_scale,translation_affine_inlier_fraction,affine_camera_motion_status,affine_camera_motion_method,affine_background_dx_px,affine_background_dy_px,affine_background_feature_count,affine_camera_motion_residual_px,affine_affine_scale,affine_affine_inlier_fraction,translation_raw_dx,translation_raw_dy,translation_compensated_dx,translation_compensated_dy,translation_compensated_x,translation_compensated_y,translation_projected_heading_deg,translation_normalized_projected_speed_per_s,translation_path_segment_id,translation_path_status,translation_path_rejection_reason,affine_raw_dx,affine_raw_dy,affine_compensated_dx,affine_compensated_dy,affine_compensated_x,affine_compensated_y,affine_projected_heading_deg,affine_normalized_projected_speed_per_s,affine_path_segment_id,affine_path_status,affine_path_rejection_reason,chosen_raw_dx,chosen_raw_dy,chosen_compensated_dx,chosen_compensated_dy,chosen_compensated_x,chosen_compensated_y,chosen_projected_heading_deg,chosen_normalized_projected_speed_per_s,chosen_path_segment_id,chosen_path_status,chosen_path_rejection_reason,chosen_path_validation_status,chosen_path_validation_reason
9,0,300.0,VALID_TARGET,,1.0,458.9896049499512,208.7057952880859,458.2351531982422,206.2219696044922,SUPPORTED,413.0,206.5,361.0,114.0,104.0,185.0,INSUFFICIENT_EVIDENCE,translation_median_sparse_flow,0.0,0.0,0.0,,,,INSUFFICIENT_EVIDENCE,partial_affine_ransac_sparse_flow,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,,,,,0.0,0.0,,,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
10,1,333.3333333333333,VALID_TARGET,,1.0,459.34029388427734,206.2219696044922,455.29948234558105,207.46388244628906,SUPPORTED,413.6,208.3,360.8,113.2,105.6,190.2,SUPPORTED,translation_median_sparse_flow,0.0,0.0,104.0,0.0007913170848041773,,,SUPPORTED,partial_affine_ransac_sparse_flow,-0.0035851548282055112,0.0034382886612551082,104.0,0.0047797781552243795,0.9999972797872846,1.0,-2.935670852661133,1.241912841796875,-2.935670852661133,1.241912841796875,-2.935670852661133,1.241912841796875,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,-2.935670852661133,1.241912841796875,-2.9316758570953425,1.2408946215666106,-2.9316758570953425,1.2408946215666106,-157.05844791398917,1.8613385205691322,path_segment_001,SUPPORTED,,-2.935670852661133,1.241912841796875,-2.935670852661133,1.241912841796875,-2.935670852661133,1.241912841796875,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
11,2,366.66666666666663,VALID_TARGET,,1.0,452.3638114929199,204.7232666015625,452.3638114929199,208.70579528808594,SUPPORTED,414.20000000000005,210.10000000000002,360.6,112.4,107.2,195.4,SUPPORTED,translation_median_sparse_flow,0.100799560546875,-0.015121936798095703,90.0,2.515528917312622,,,SUPPORTED,partial_affine_ransac_sparse_flow,1.0665508982488079,1.1795117719780266,50.0,0.5897367378369085,0.9975440407909837,0.5555555555555556,-2.935670852661133,1.241912841796875,-3.036470413208008,1.2570347785949707,-5.972141265869141,2.4989476203918457,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,-2.935670852661133,1.241912841796875,-3.023538297553671,0.8783736435839273,-5.955214154649013,2.119268265150538,-163.80079396263088,1.8409116120034423,path_segment_001,SUPPORTED,,-2.935670852661133,1.241912841796875,-3.036470413208008,1.2570347785949707,-5.972141265869141,2.4989476203918457,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
12,3,400.0,VALID_TARGET,,1.0,449.7334442138672,212.0725860595703,449.7334442138672,212.0725860595703,SUPPORTED,414.79999999999995,211.89999999999998,360.4,111.6,108.8,200.6,SUPPORTED,translation_median_sparse_flow,0.000244140625,-0.025882720947265625,100.0,4.096617698669434,,,SUPPORTED,partial_affine_ransac_sparse_flow,0.40972039008020444,0.738860833398572,48.0,0.5766305619325792,0.9981974605783206,0.48,-2.6303672790527344,3.366790771484375,-2.6306114196777344,3.3926734924316406,-8.602752685546875,5.891621112823486,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,-2.6303672790527344,3.366790771484375,-2.3193566848515843,3.209453232554978,-8.274570839500598,5.328721497705516,-125.85428892083543,2.3152419875918078,path_segment_001,SUPPORTED,,-2.6303672790527344,3.366790771484375,-2.6306114196777344,3.3926734924316406,-8.602752685546875,5.891621112823486,,,path_segment_001,INSUFFICIENT_EVIDENCE,Continuous path run is shorter than the configured minimum sample count.,SUPPORTED,
13,4,433.33333333333337,VALID_TARGET,,1.0,431.31077575683594,216.666748046875,431.31077575683594,216.6561737060547,SUPPORTED,415.4,213.7,360.2,110.8,110.4,205.8,UNSTABLE_TRANSFORM,translation_median_sparse_flow,15.612060546875,-0.0006046295166015625,95.0,15.60955810546875,,,SUPPORTED,partial_affine_ransac_sparse_flow,25.21309243425817,-1.6622962439284263,38.0,0.7652318760365382,1.0014477411463552,0.4,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,-18.42266845703125,4.583587646484375,-43.696687221653576,4.691787511264835,-51.971258061154174,10.02050900897035,-173.87153393113297,25.69572635356253,path_segment_001,SUPPORTED,,,,,,,,,,,UNSTABLE_TRANSFORM,Camera compensation was not supported.,SUPPORTED,
14,5,466.6666666666667,VALID_TARGET,,1.0,427.69060134887695,217.40377044677737,427.69060134887695,217.41434478759766,SUPPORTED,416.0,215.5,360.0,110.0,112.0,211.0,SUPPORTED,translation_median_sparse_flow,11.145696640014648,0.0015716552734375,86.0,1.4424428939819336,,,SUPPORTED,partial_affine_ransac_sparse_flow,11.958331666905046,-0.4577167816209062,49.0,0.4616595212785862,1.0005049292157733,0.5697674418604651,,,,,0.0,0.0,,,path_segment_002,SUPPORTED,,-3.6201744079589844,0.7581710815429688,-15.575559958636575,0.667632593822276,-67.54681801979075,10.688141602792626,-177.5455695815374,9.115186509345785,path_segment_001,SUPPORTED,,,,,,0.0,0.0,,,path_segment_002,SUPPORTED,,SUPPORTED,
15,6,500.0,VALID_TARGET,,1.0,419.8221092224121,217.70783233642575,419.8221092224121,217.47874450683594,SUPPORTED,405.875,216.5,344.75,110.5,122.25,212.0,SUPPORTED,translation_median_sparse_flow,10.739604949951172,-0.4411773681640625,87.0,1.2302659749984741,,,SUPPORTED,partial_affine_ransac_sparse_flow,11.369701910698323,-0.9518874480301277,51.0,0.4292426002470679,0.9999167401961513,0.5862068965517241,-7.868492126464844,0.06439971923828125,-18.608097076416016,0.5055770874023438,-18.608097076416016,0.5055770874023438,-178.44367167175207,10.883923626249752,path_segment_002,SUPPORTED,,-7.868492126464844,0.06439971923828125,-18.970180243576976,0.5778142358529692,-86.51699826336773,11.265955838645596,-178.255362672491,11.096757828913221,path_segment_001,SUPPORTED,,-7.868492126464844,0.06439971923828125,-18.608097076416016,0.5055770874023438,-18.608097076416016,0.5055770874023438,-178.44367167175207,10.883923626249752,path_segment_002,SUPPORTED,,SUPPORTED,
16,7,533.3333333333334,VALID_TARGET,,1.0,419.6748962402344,218.5516815185547,419.6748962402344,217.47874450683594,SUPPORTED,395.75,217.5,329.5,111.0,132.5,213.0,SUPPORTED,translation_median_sparse_flow,0.0,0.0,96.0,0.00031016964931041,,,SUPPORTED,partial_affine_ransac_sparse_flow,-1.9010809386627073e-05,2.812666844362295e-05,96.0,0.00037840244630465297,0.999999609000955,1.0,-0.14721298217773438,0.0,-0.14721298217773438,0.0,-18.75531005859375,0.5055770874023438,-180.0,0.08607348658736975,path_segment_002,SUPPORTED,,-0.14721298217773438,0.0,-0.14702533336668466,4.824373581868713e-05,-86.66402359673441,11.266004082381414,-179.98119941449647,0.0859637754335251,path_segment_001,SUPPORTED,,-0.14721298217773438,0.0,-0.14721298217773438,0.0,-18.75531005859375,0.5055770874023438,-180.0,0.08607348658736975,path_segment_002,SUPPORTED,,SUPPORTED,
17,8,566.6666666666666,VALID_TARGET,,1.0,414.7299995422363,217.2057647705078,414.7299995422363,217.2057647705078,SUPPORTED,385.625,218.5,314.25,111.5,142.75,214.0,SUPPORTED,translation_median_sparse_flow,10.514436721801758,6.103515625e-05,96.0,1.2817796468734741,,,SUPPORTED,partial_affine_ransac_sparse_flow,11.191632322751262,-0.07279133853397496,58.0,0.3856650006140866,0.9996440756229982,0.6041666666666666,-4.944896697998047,-0.272979736328125,-15.459333419799805,-0.273040771484375,-34.214643478393555,0.23253631591796875,178.98815446696136,9.0402777850327,path_segment_002,SUPPORTED,,-4.944896697998047,-0.272979736328125,-15.906416120856193,-0.2785186245916691,-102.5704397175906,10.987485457789745,178.99686321461107,9.301697040976336,path_segment_001,SUPPORTED,,-4.944896697998047,-0.272979736328125,-15.459333419799805,-0.273040771484375,-34.214643478393555,0.23253631591796875,178.98815446696136,9.0402777850327,path_segment_002,SUPPORTED,,SUPPORTED,
18,9,600.0,VALID_TARGET,,1.0,409.0066452026367,213.5778579711914,409.0066452026367,216.20924377441406,SUPPORTED,375.5,219.5,299.0,112.0,153.0,215.0,SUPPORTED,translation_median_sparse_flow,21.036705017089844,-0.423309326171875,89.0,1.1672486066818237,,,SUPPORTED,partial_affine_ransac_sparse_flow,21.590568929512347,-0.3401288384140563,53.0,0.46645157557892236,0.9994109996121305,0.5955056179775281,-5.723354339599609,-0.99652099609375,-26.760059356689453,-0.573211669921875,-60.97470283508301,-0.34067535400390625,178.77288808319375,15.64984242040802,path_segment_002,SUPPORTED,,-5.723354339599609,-0.99652099609375,-27.110985390371468,-0.4495088388971453,-129.68142510796207,10.5379766188926,179.05010462483045,15.853613816425565,path_segment_001,SUPPORTED,,-5.723354339599609,-0.99652099609375,-26.760059356689453,-0.573211669921875,-60.97470283508301,-0.34067535400390625,178.77288808319375,15.64984242040802,path_segment_002,SUPPORTED,,SUPPORTED,
