frame_index,source_frame_index,analysis_frame_index,timestamp_ms,observed_landmark_count,observed_fraction,median_confidence,core_observed_count,lower_limb_observed_count,core_median_confidence,lower_limb_median_confidence,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,body_scale_px,backend_pose_count,selected_pose_index,multiple_pose_candidates,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_scale_px,pose_scale_relative_change,pose_centroid_consistent_with_roi,pelvis_jump_px,shoulder_jump_px,body_scale_reference_px,body_scale_relative_change,identity_jump_flag,target_overlap_ambiguous_flag,identity_uncertain_flag,frame_status,frame_rejection_reason,valid_target_frame,valid_segment_id
15,15,10,500.0,17,1.0,0.9106149077415466,4,6,0.9889741539955139,0.9491135478019714,796.9603118896484,464.2095947265625,814.3679046630859,329.94506454467773,135.38828734838208,2,0,True,696.0353698730469,277.9776725769043,175.96923828125,318.8178901672363,784.0199890136719,437.38661766052246,782.7658503089953,469.0043722222556,31.642617897648172,0.05509996100848115,1.0,364.1565870775528,0.24778456626384388,True,4.350701122365985,9.733257725310352,124.00914203127881,0.0730594844969923,False,False,False,VALID_TARGET,,True,1
16,16,11,533.3333333333334,17,1.0,0.9660103917121887,4,6,0.9960766136646271,0.9871135056018829,812.6329498291016,453.68262481689453,827.7644577026367,328.84233474731445,125.75396834765792,3,0,True,686.8916931152344,287.6296844482422,178.85748291015625,309.9905242919922,776.3204345703125,442.6249465942383,783.6154726482033,469.10829519416393,27.46971666441175,0.047691602909890954,1.0,357.88842443390234,0.05054597218380419,True,18.879848396113786,13.441861714341885,124.00914203127881,0.07769039316709488,False,False,False,VALID_TARGET,,True,1
17,17,12,566.6666666666666,17,1.0,0.9220197200775146,4,6,0.9914746880531311,0.9758831858634949,813.8331069946289,449.76078033447266,834.2743911743164,331.2602005004883,120.25071109937457,3,0,True,730.6660766601562,284.01912689208984,140.68479919433594,311.7164993286133,801.0084762573242,439.8773765563965,784.4650949874114,469.21221816607226,33.678129343929854,0.05829696659222404,1.0,341.9932582347728,0.12817737417391636,True,4.101370669211639,6.944444441859003,124.00914203127881,0.04437783503812373,False,False,False,VALID_TARGET,,True,1
18,18,13,600.0,17,1.0,0.9385806918144226,4,6,0.9898333847522736,0.989336222410202,820.7106781005859,437.74007415771484,837.8442306518555,324.3285484313965,114.69844284295444,4,0,True,738.0105514526367,293.9341583251953,132.26508331298828,281.88673400878906,804.1430931091309,434.87752532958984,785.3147173266194,469.3161411379806,39.24953494508444,0.06773984408357774,1.0,311.3746667183018,0.24690592173235149,True,13.849128539566612,7.796893888103195,124.00914203127881,0.04477305596566168,False,False,False,VALID_TARGET,,True,1
19,19,14,633.3333333333333,17,1.0,0.9711673855781555,4,6,0.9959355890750885,0.992021769285202,825.4678955078125,456.8087844848633,846.5897216796875,341.3852958679199,117.34016049648372,3,0,True,717.3144378662109,289.2311019897461,154.225830078125,315.21878814697266,794.4273529052734,446.8404960632324,786.1643396658275,469.42006410988887,24.04400717369815,0.04137420383689018,1.0,350.9251929744183,0.3189323432795032,True,19.653163384053897,19.168104925402496,124.00914203127881,0.02130260406819816,False,False,False,VALID_TARGET,,True,1
20,20,15,666.6666666666666,17,1.0,0.9632018804550171,4,6,0.994805783033371,0.9946718811988831,845.1977996826172,455.8189163208008,854.5691833496094,338.37839126586914,117.813835168082,5,0,True,715.5229873657227,289.2302932739258,156.05011749267578,312.4437789916992,793.5480461120605,445.4521827697754,787.0139620050355,469.5239870817972,24.942855048168582,0.04279406574074673,1.0,349.24597950454876,0.01354104578391467,True,19.754719884857895,8.527208442836763,124.00914203127881,0.003819675419404158,False,False,False,VALID_TARGET,,True,1
21,21,16,700.0,17,1.0,0.9692728519439697,4,6,0.9955652058124542,0.9953403770923615,845.865364074707,456.0163803100586,856.7083053588867,340.9078559875488,115.61808572796036,6,0,True,719.6298675537109,292.5713195800781,157.16534423828125,309.0889892578125,798.2125396728516,447.1158142089844,787.8635843442436,469.62791005370553,24.776911343334046,0.04238387112512716,1.0,346.7519988550226,0.020111264449334892,True,0.6961567672872915,3.312708068755356,124.00914203127881,0.01770635135567503,False,False,False,VALID_TARGET,,True,1
22,22,17,733.3333333333333,17,1.0,0.9520165324211121,4,6,0.9898300468921661,0.9939928948879242,844.1278228759766,451.10557556152344,861.2478179931641,337.58353424072266,114.80569715155309,3,0,True,693.0242652893066,294.70250701904297,176.41369247436523,299.2698440551758,781.2311115264893,444.33742904663086,788.7132066834516,469.73183302561387,26.473713403782778,0.04515292438302216,1.0,347.3963592976316,0.005196072096414362,True,5.2091316642528005,5.626570006068087,124.00914203127881,0.006551037795280963,False,False,False,VALID_TARGET,,True,1
23,23,18,766.6666666666667,17,1.0,0.8692090511322021,4,6,0.9880697429180145,0.9914882481098175,856.0167770385742,443.5022277832031,882.9987030029297,313.01660537719727,133.24609556541873,2,0,True,712.7460403442383,274.9430503845215,180.97478485107422,319.6214942932129,803.2334327697754,434.75379753112793,789.5628290226597,469.83575599752214,37.65141719309464,0.06402822051334744,1.0,367.30065663720086,0.1605066934061104,True,14.112339583443866,32.81211655004236,124.00914203127881,0.1487019272273847,False,False,False,VALID_TARGET,,True,1
24,24,19,800.0,17,1.0,0.9180299639701843,4,6,0.9923901557922363,0.9942602217197418,853.2229919433594,439.51937103271484,881.8825149536133,312.01929092407227,130.6814397184449,4,0,True,704.1956939697266,270.2378959655762,196.14710998535156,321.83488845825195,802.2692489624023,431.15534019470215,790.4124513618677,469.9396789694305,40.55623976076848,0.06876515173582716,1.0,376.89704719530647,0.07738454117911012,True,4.865016243873671,1.4968339519962734,124.00914203127881,0.02068118370117384,False,False,False,VALID_TARGET,,True,1
25,25,20,833.3333333333334,17,1.0,0.869074821472168,4,6,0.9807199835777283,0.9773637354373932,874.5618515014648,435.4591369628906,890.1113662719727,315.83087158203125,120.63461065395602,2,0,True,724.5783424377441,276.82880783081055,174.29685592651367,306.5708198547363,811.726770401001,430.1142177581787,806.3501945525293,468.90910949800633,39.16568897593038,0.06809947152748799,1.0,352.6543088809111,0.19549154132749835,True,21.72170407547047,9.06874528982879,124.00914203127881,0.08101684198375282,False,False,False,VALID_TARGET,,True,1
26,26,21,866.6666666666667,17,1.0,0.9041372537612915,4,6,0.9899194538593292,0.9801956713199615,875.3846664428711,432.0917053222656,901.6552200317383,309.6339111328125,125.24397527870154,2,0,True,761.794792175293,269.2898178100586,142.10408782958984,307.54822540283203,832.8468360900879,423.0639305114746,822.2879377431907,467.8785400265821,46.04171543602246,0.08205336109605856,1.0,338.79120815970265,0.11179095745789273,True,3.4664997161522675,13.102018105468959,124.00914203127881,0.0371695549960575,False,False,False,VALID_TARGET,,True,1
27,27,22,900.0,17,1.0,0.9089918732643127,4,6,0.986226886510849,0.9758239984512329,877.2355575561523,430.9632263183594,916.7208480834961,311.8936004638672,125.44586070954074,2,0,True,773.4890327453613,266.409610748291,147.1906852722168,316.17589950561523,847.0843753814697,424.49756050109863,838.2256809338521,466.847970555158,43.2670047387524,0.07898146242488846,1.0,348.7582217799169,0.08037321649802442,True,2.1677783040432774,15.234150598795926,124.00914203127881,0.00162798828805925,False,False,False,VALID_TARGET,,True,1
28,28,23,933.3333333333334,17,1.0,0.7947844862937927,4,6,0.9556222856044769,0.9681014716625214,894.7911987304688,418.36346435546875,917.8342590332031,307.7076759338379,113.0295808155024,1,0,False,820.8053894042969,266.32384490966797,121.46745300292969,278.9667739868164,881.5391159057617,405.8072319030762,854.1634241245135,465.8174010837338,65.9594489485248,0.12322979431388228,1.0,304.2643638805413,0.35879498213246985,True,21.609130907161884,4.331471818450225,124.00914203127881,0.10012390772695276,False,False,False,VALID_TARGET,,True,1
29,29,24,966.6666666666666,17,1.0,0.8770020604133606,4,6,0.9641628861427307,0.9796294271945953,902.7068939208984,417.2592086791992,925.8779373168945,296.86774826049805,122.60098284192841,2,0,True,837.0555191040039,257.6740493774414,121.69254302978516,304.2578659057617,897.9017906188965,409.80298233032227,864.3237354085603,466.40629792454763,65.81353301539023,0.1236700058291583,1.0,327.6918125229628,0.18891710932499148,True,7.9923470236448795,13.498325536701495,124.00914203127881,0.07718303561854997,False,False,False,VALID_TARGET,,True,1
30,30,25,1000.0,17,1.0,0.5516527891159058,4,6,0.7794846594333649,0.8427359461784363,919.5985794067383,380.9142074584961,932.4204254150391,289.9992141723633,91.81468150180642,1,0,False,866.0428009033203,260.0337219238281,92.07722473144531,283.1200256347656,912.081413269043,401.59373474121094,874.484046692607,466.9951947653614,75.43813986819572,0.14251766978540817,1.0,297.7165837330454,0.24171789513999475,True,40.07852482671292,9.48582685031896,124.00914203127881,0.24825832060314368,False,False,False,VALID_TARGET,,True,1
31,31,26,1033.3333333333335,17,1.0,0.5416373610496521,4,6,0.7730638980865479,0.8300864696502686,928.3752822875977,393.20386505126953,934.2158203125,290.270450592041,103.09898009512821,2,0,True,872.4606323242188,256.18156814575195,88.18293762207031,324.8108329772949,916.5521011352539,418.5869846343994,884.6443579766537,467.5840916061752,58.470681243498746,0.11100852691695243,1.0,336.5684294568671,0.3132982382381298,True,15.101860720007288,1.8157676154145845,124.00914203127881,0.0909956992563948,False,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
32,32,27,1066.6666666666667,17,1.0,0.2684882879257202,4,6,0.3680407702922821,0.24151134490966797,824.3602380752563,438.9102096557617,819.4553923606873,297.24999618530273,141.74510076887927,3,1,True,817.5856399536133,254.72753524780273,61.86537170410156,337.58911514282227,848.5183258056641,423.52209281921387,894.8046692607004,468.17298844698905,64.31273645865224,0.12264833095122174,1.0,343.21091893906924,0.05356451446560876,True,113.61425685009742,114.97247444658927,124.00914203127881,0.3116392875615844,True,True,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,
33,33,28,1100.0,17,1.0,0.7726815342903137,4,6,0.8497249186038971,0.9343111217021942,958.8272933959961,411.36817932128906,956.8205795288086,287.3752746582031,124.00914203127881,1,0,False,888.9590606689453,256.7590522766113,88.52041625976562,320.2770195007324,933.2192687988281,416.89756202697754,904.964980544747,468.7618852878029,59.061094064096835,0.11308713199192093,1.0,332.2848677190623,0.08810682052175711,True,137.25870610484384,137.7196600742638,124.00914203127881,0.14302138090050584,True,False,True,TARGET_IDENTITY_UNCERTAIN,Temporal/body-scale discontinuity suggests target identity uncertainty.,False,
34,34,29,1133.3333333333333,17,1.0,0.9532855749130249,4,6,0.9911439120769501,0.9662395715713501,1030.930923461914,424.6202392578125,1009.4810638427734,312.2734832763672,114.37609040894543,2,0,True,908.9938125610352,274.4441604614258,152.34256744384766,290.66597747802734,985.165096282959,419.77714920043945,958.7548638132296,464.3403492198196,51.801343371310665,0.09620291052833928,1.0,328.1691154247157,0.033189103859040184,True,73.31132628212342,58.24987039105715,124.00914203127881,0.07768017312710412,True,True,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,
35,35,30,1166.6666666666667,17,1.0,0.8688854575157166,4,6,0.9484851360321045,0.9688929617404938,953.531867980957,414.12528228759766,966.5580673217773,314.1141548156738,100.8558748287485,3,1,True,899.7949676513672,277.5256156921387,69.81077575683594,288.0856819152832,934.7003555297852,421.5684566497803,949.4341300722624,463.4754947791047,44.42166089917396,0.08251551089880822,1.0,296.42352223864583,0.2559939748479405,True,78.10734863731406,42.96244525230211,124.00914203127881,0.10902595856027074,True,True,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: multiple pose candidates plus a target-continuity jump.,False,
