frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
28,868.9285714285714,351.42857142857144,278.57142857142856,409.2857142857142,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
34,905.3571428571429,364.2857142857143,160.71428571428578,420.00000000000006,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
37,875.3571428571429,366.42857142857144,220.71428571428578,375.0,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
41,886.0714285714286,370.7142857142857,308.57142857142856,389.99999999999994,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
45,849.6428571428571,400.7142857142857,302.1428571428571,456.4285714285714,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
61,838.9285714285714,415.7142857142857,297.8571428571428,548.5714285714287,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
65,858.2142857142857,426.42857142857144,265.71428571428567,540.0,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
69,896.7857142857143,432.85714285714283,289.28571428571433,567.8571428571429,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
73,911.7857142857143,439.2857142857143,319.28571428571433,597.8571428571429,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
75,931.0714285714286,498.2142857142857,377.1428571428572,555.0,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
77,943.9285714285714,435.0,387.8571428571428,608.5714285714287,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
80,933.2142857142857,450.0,396.42857142857144,593.5714285714287,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
92,1046.7857142857142,405.0,398.57142857142867,602.1428571428571,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
96,1025.357142857143,351.42857142857144,447.8571428571429,683.5714285714286,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
99,984.6428571428571,347.14285714285717,480.0,666.4285714285713,imported_gabrielle_robinson_2024_05_25_view_01,human_ui,f4a076c2-5ff3-4b6d-bdd5-b90847421bf0,researcher_01,,
