frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
9,343.57142857142856,144.28571428571428,282.8571428571429,442.85714285714283,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
14,386.42857142857144,132.85714285714286,294.2857142857142,452.8571428571428,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
18,429.2857142857143,131.42857142857142,352.85714285714283,495.71428571428567,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
21,519.2857142857143,121.42857142857143,301.42857142857133,484.2857142857142,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
25,563.5714285714286,127.14285714285714,302.8571428571429,501.42857142857144,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
44,595.0,122.85714285714286,242.8571428571429,524.2857142857142,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
47,553.5714285714286,158.57142857142858,254.28571428571433,478.57142857142856,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
51,490.7142857142857,174.28571428571428,274.2857142857143,440.00000000000006,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
61,506.42857142857144,304.2857142857143,205.71428571428567,325.7142857142857,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
75,565.0,148.28569684709822,175.71428571428567,488.5714285714286,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
78,546.4285714285714,158.2857186453683,217.1428571428571,487.1428571428571,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
80,500.7142857142857,151.42857142857142,234.28571428571428,481.42857142857144,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
82,532.1428571428571,156.85714721679688,194.28571428571433,484.28571428571433,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
85,525.0,152.85714285714286,195.71428571428567,482.8571428571428,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
87,549.2857142857143,152.5714329310826,167.1428571428571,499.99999999999994,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
90,519.2857142857143,174.000004359654,221.42857142857133,471.42857142857144,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
95,462.14285714285717,169.71429007393974,298.5714285714285,490.0,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
98,435.0,202.5714329310826,332.8571428571429,427.14285714285717,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
105,393.57142857142856,157.14285714285714,380.0,495.7142857142858,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
108,406.42857142857144,188.2857186453683,275.71428571428567,458.57142857142856,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
111,396.42857142857144,199.71429007393974,301.42857142857144,488.57142857142856,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
115,357.85714285714283,164.28571428571428,348.5714285714286,514.2857142857142,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
117,363.57142857142856,194.000004359654,255.71428571428578,485.7142857142858,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
120,310.7142857142857,162.85714285714286,305.7142857142857,500.0,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
127,300.7142857142857,161.42857142857142,271.4285714285714,532.8571428571429,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
137,262.14285714285717,147.14285714285714,278.5714285714285,534.2857142857143,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
142,223.57142857142858,144.28571428571428,281.42857142857144,540.0,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
152,139.28571428571428,110.0,291.42857142857144,574.2857142857143,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
164,90.71428571428571,95.71428571428571,257.1428571428571,585.7142857142858,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
169,49.285714285714285,130.0,242.8571428571429,550.0,imported_caroline_wier_2023_09_26_view_01,human_ui,f38fa2b9-5bd2-4a1f-8d36-b4afde778309,researcher_01,,
