frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,10.714285714285714,237.14285714285714,237.14285714285714,288.57142857142856,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
2,39.285714285714285,240.0,198.57142857142858,275.71428571428567,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
8,115.0,235.71428571428572,182.85714285714283,292.85714285714283,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
12,167.85714285714286,231.42857142857142,179.99999999999997,300.0,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
16,189.28571428571428,231.42857142857142,182.8571428571429,298.57142857142856,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
20,233.57142857142858,218.57142857142858,169.99999999999997,320.0,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
26,262.14285714285717,217.14285714285714,170.0,341.42857142857144,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
32,316.42857142857144,201.42857142857142,172.85714285714283,361.42857142857144,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
39,356.42857142857144,201.42857142857142,178.57142857142856,378.57142857142856,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
41,416.42857142857144,204.28571428571428,121.42857142857144,348.5714285714286,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
43,445.0,205.71428571428572,120.0,309.99999999999994,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
47,503.57142857142856,210.0,87.14285714285711,334.28571428571433,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
63,540.7142857142857,232.85714285714286,54.285714285714334,311.42857142857144,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
82,576.4285714285714,278.57142857142856,125.71428571428567,267.1428571428571,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
87,542.1428571428571,304.2857142857143,130.0,265.7142857142857,imported_malou_marcetto_2026_05_16_view_02,human_ui,ee5f3d0b-71b5-4176-8604-1da9714376f4,researcher_01,,
