frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,387.5,140.0,40.0,83.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
5,375.5,138.0,43.0,83.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
7,367.5,136.0,48.0,87.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
11,358.5,133.0,59.0,88.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
15,352.5,133.0,43.0,92.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
18,337.5,127.0,46.0,78.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
21,327.5,130.0,65.0,83.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
23,313.5,125.0,71.0,84.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
28,316.5,121.0,56.0,83.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
34,320.5,119.0,49.0,82.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
37,307.5,106.0,67.0,92.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
41,302.5,102.0,54.0,93.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
43,292.5,105.0,63.0,98.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
47,272.5,106.0,71.0,97.0,imported_kosovare_asllani_2026_03_29_view_01,human_ui,7bbd5172-1e7e-483e-a495-44797a3e776b,researcher_01,,
