frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
25,327.22178988326846,426.0845106894585,138.95719844357978,198.83943832174725,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
45,434.80155642023345,430.56961080197914,155.39299610894938,219.76990551351014,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
56,516.9805447470817,420.1043772060977,171.82879377431914,243.69043944695346,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
61,549.852140077821,415.61927709357707,153.89883268482492,255.6507064136751,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
66,620.0778210116731,421.5994105769379,116.5447470817121,251.16560630115453,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
76,708.2334630350194,426.0845106894585,104.59143968871592,231.73017248023177,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
82,706.7392996108949,429.07457743113895,112.06225680933858,230.23513910939158,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
100,756.0466926070039,423.09444394777813,153.8988326848248,201.82950506342763,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
109,738.1167315175097,429.07457743113895,152.40466926070042,201.8295050634277,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
116,705.2451361867704,438.04477765618014,159.87548638132296,213.78977203014938,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
126,663.4085603112841,420.1043772060977,203.2062256809338,206.31460517594832,imported_jordan_nobbs_everton_injury_gz23btdm4ve_00m36s300_00m39s611_view_01,human_ui,655ce2ae-0c83-4d52-ae42-fe2e0066481d,researcher_01,,
