frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,12.857142857142858,78.57142857142857,474.28571428571433,598.5714285714286,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
7,161.42857142857142,78.57142857142857,338.57142857142856,611.4285714285714,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
13,185.71428571428572,71.42857142857143,361.4285714285714,627.1428571428571,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
17,194.28571428571428,64.28571428571429,388.5714285714286,618.5714285714286,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
21,232.85714285714286,62.857142857142854,420.0,632.8571428571428,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
31,380.0,64.28571428571429,295.71428571428567,630.0,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
35,387.14285714285717,62.857142857142854,371.4285714285714,630.0,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
37,384.2857142857143,62.857142857142854,501.4285714285714,641.4285714285714,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
41,501.42857142857144,44.285714285714285,397.1428571428571,655.7142857142857,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
43,518.5714285714286,41.42857142857143,390.0,658.5714285714286,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
47,522.8571428571429,41.42857142857143,387.1428571428571,662.8571428571429,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
51,550.0,42.857142857142854,374.28571428571433,661.4285714285714,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
55,592.8571428571429,131.42857142857142,365.71428571428567,567.1428571428571,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
56,545.7142857142857,41.42857142857143,461.42857142857144,675.7142857142857,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
65,487.14285714285717,62.857142857142854,475.7142857142857,647.1428571428571,imported_04_5bk1vmbhwu0_full_compilation_00m07s655_00m10s374_view_01,human_ui,efc69e3e-8ff8-41f7-9cd2-0dce657f37ac,researcher_01,,
