frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,502.14285714285717,114.28571428571429,354.2857142857143,501.4285714285714,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
12,579.2857142857143,118.57142857142857,324.2857142857142,527.1428571428571,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
18,633.5714285714286,107.14285714285714,304.28571428571433,601.4285714285714,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
23,623.5714285714286,151.42857142857142,382.8571428571429,502.8571428571429,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
33,719.2857142857143,157.14285714285714,267.1428571428571,532.8571428571429,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
38,710.7142857142857,145.71428571428572,248.57142857142867,557.1428571428571,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
40,602.1428571428571,112.85714285714286,314.28571428571433,565.7142857142857,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
43,480.7142857142857,111.42857142857143,388.5714285714286,561.4285714285714,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
45,405.0,117.14285714285714,434.28571428571433,562.8571428571429,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
47,395.0,127.14285714285714,420.0,554.2857142857143,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
50,453.57142857142856,127.14285714285714,304.28571428571433,548.5714285714286,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
53,446.42857142857144,130.0,280.0,541.4285714285714,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
56,445.0,140.0,265.71428571428567,552.8571428571429,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
60,437.85714285714283,142.85714285714286,245.71428571428572,554.2857142857142,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
72,425.0,125.71428571428571,298.57142857142856,564.2857142857143,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
77,385.0,122.85714285714286,348.57142857142856,545.7142857142857,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
83,429.2857142857143,124.28571428571429,327.14285714285717,541.4285714285713,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
92,533.5714285714286,131.42857142857142,260.0,538.5714285714286,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
99,495.0,128.57142857142858,271.42857142857144,574.2857142857143,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
102,475.0,117.14285714285714,278.57142857142856,560.0,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
106,340.7142857142857,108.57142857142857,324.2857142857143,574.2857142857143,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
111,273.57142857142856,98.57142857142857,412.8571428571429,601.4285714285714,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
120,382.14285714285717,100.0,279.99999999999994,618.5714285714286,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
132,339.2857142857143,137.14285714285714,272.85714285714283,572.8571428571429,imported_caiya_hanks_2025_06_15_view_01,human_ui,263277a9-cb44-4162-be5b-f6a8d42350e9,researcher_01,,
