frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,275.0,337.14285714285717,234.28571428571428,364.2857142857143,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
7,282.14285714285717,314.2857142857143,288.5714285714285,391.4285714285714,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
17,389.2857142857143,310.0,271.4285714285714,407.1428571428571,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
22,402.14285714285717,275.7142857142857,275.7142857142857,419.99999999999994,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
32,479.2857142857143,271.42857142857144,287.14285714285717,417.1428571428571,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
44,589.2857142857143,265.7142857142857,220.0,388.5714285714286,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
63,569.2857142857143,227.14285714285714,295.71428571428567,448.57142857142856,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
92,670.7142857142857,265.7142857142857,152.8571428571429,255.71428571428572,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
104,675.0,261.42857142857144,148.57142857142856,254.28571428571422,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
119,672.1428571428571,265.7142857142857,132.8571428571429,227.1428571428571,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
135,672.1428571428571,237.14285714285714,161.42857142857144,255.7142857142857,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
149,647.8571428571429,212.85714285714286,188.57142857142856,301.42857142857144,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
172,659.2857142857143,187.14285714285714,117.14285714285711,185.7142857142857,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
179,583.5714285714286,161.42857142857142,131.42857142857144,225.71428571428575,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
187,526.4285714285714,165.71428571428572,140.0,221.42857142857144,imported_tierna_davidson_2025_03_28_view_01,human_ui,7ddf5d7f-a368-43d0-9444-1714b63c323a,researcher_01,,
