frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,1080.7142857142858,420.0,187.1428571428571,270.0,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
5,1027.857142857143,405.7142857142857,217.1428571428571,287.14285714285717,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
9,963.5714285714286,400.0,224.28571428571433,278.57142857142856,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
14,930.7142857142857,415.7142857142857,217.14285714285722,248.5714285714286,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
18,906.4285714285714,411.42857142857144,164.28571428571433,242.8571428571429,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
25,860.7142857142857,371.42857142857144,155.71428571428578,268.57142857142856,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
43,843.5714285714286,371.42857142857144,157.1428571428571,235.71428571428567,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
56,783.5714285714286,321.42857142857144,164.28571428571433,230.0,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
62,785.0,295.7142857142857,144.28571428571433,279.99999999999994,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
68,713.5714285714286,300.0,174.28571428571433,151.42857142857144,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
76,669.2857142857143,271.42857142857144,231.42857142857133,157.1428571428571,imported_jun_endo_2026_07_11_view_01,human_ui,fb442bb3-d78c-4a2a-99d8-fef13f0e44de,researcher_01,,
