frame_index,x,y,width,height,view_id,annotation_source,annotation_session_id,annotator_id,flags,note
0,830.7142857142857,12.857142857142858,202.857142857143,317.14285714285717,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
5,777.8571428571429,14.285714285714286,211.42857142857144,324.2857142857143,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
9,749.2857142857143,28.571428571428573,204.28571428571422,305.7142857142857,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
12,726.4285714285714,18.571428571428573,225.71428571428567,348.5714285714286,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
15,716.4285714285714,28.571428571428573,217.1428571428571,392.8571428571429,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
19,716.4285714285714,12.857142857142858,224.28571428571422,442.8571428571429,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
22,740.7142857142857,8.571428571428571,210.0,470.0,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
32,755.0,18.571428571428573,175.71428571428567,491.42857142857144,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
41,719.2857142857143,18.571428571428573,230.0,501.42857142857144,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
47,659.2857142857143,24.285714285714285,184.28571428571422,490.00000000000006,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
50,620.7142857142857,40.0,150.0,468.57142857142856,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
53,567.8571428571429,82.85714285714286,174.28571428571422,438.57142857142856,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
56,523.5714285714286,84.28571428571429,202.8571428571429,447.14285714285717,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
58,470.7142857142857,75.71428571428571,291.4285714285714,465.7142857142857,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
60,455.0,71.42857142857143,267.1428571428571,484.2857142857142,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
61,429.2857142857143,80.0,295.7142857142857,471.42857142857144,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
64,379.2857142857143,82.85714285714286,284.2857142857143,451.42857142857144,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
67,329.2857142857143,81.42857142857143,311.4285714285714,488.57142857142856,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
69,279.2857142857143,62.857142857142854,360.00000000000006,540.0,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
77,260.7142857142857,87.14285714285714,267.14285714285717,532.8571428571429,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
80,227.85714285714286,104.28571428571429,237.14285714285714,505.7142857142857,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
85,182.14285714285714,108.57142857142857,310.0,538.5714285714286,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
94,205.0,107.14285714285714,192.85714285714283,481.42857142857144,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
105,203.57142857142858,115.71428571428571,340.0,511.4285714285714,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
132,167.85714285714286,177.14285714285714,272.8571428571429,532.8571428571429,imported_kayla_duran_2026_04_04_view_02,human_ui,9f3ef2a5-59a1-45ff-8cb1-6352152e724b,researcher_01,,
